GPSWeek [weeks];GPSSecondsOfWeek [s];Longitude (GT Lon) [deg];Longitude Cov (GT Lon) [deg];Latitude (GT Lat) [deg];Latitude Cov (GT Lat) [deg];Height above ellipsoid (GT Height) [m];Height above ellipsoid Cov (GT Height) [m];Heading (0° = East, counterclockwise) - (GT Heading) [rad];Heading Cov (0° = East, counterclockwise) - (GT Heading) [rad];Acceleration (GT Acceleration) [ms^2];Acceleration Cov (GT Acceleration) [ms^2];Velocity (GT Velocity) [m/s];Velocity Cov (GT Velocity) [m/s];Yaw-Rate (GT Yaw-rate) [rad/s];Yaw-Rate Cov (GT Yaw-rate) [rad/s];Measurement time of week (rcvTow) [s];GPS week number (week) [weeks];GPS leap seconds (leapS) [s];Number of measurements to follow (numMeas) [];Receiver tracking status (recStat) [];Pseudorange measurement (prMes) [m];Carrier phase measurement (cpMes) [cycles];Doppler measurement (doMes) [Hz];GNSS identifier (gnssId) [];Satellite identifier (svId) [];Frequency slot - only Glonass (freqId) [];Carrier phase locktime counter (locktime) [ms];Carrier-to-noise density ratio (cno) [dbHz];Estimated pseudorange measurement standard deviation (prStdev) [m];Estimated carrier phase measurement standard deviation (cpStdev) [cycles];Estimated Doppler measurement standard deviation (doStdev) [Hz];Tracking status (trkStat) [];NLOS (0 == no, 1 == yes, # == No Information);Elevation;Azimuth
1900;126861.89999996813;13.3728355021516;0.001068750372227;52.5077716564245;0.0023483462390752;75.8641776703298;0.0007363886924598;-2.55288147751708;7.58093086462867e-07;-0.490032153968059;0.012214302875809;5.04738990642363;0.0003191095163133;0.0010390031731901;1.97984906591446e-06;126861.899999968;1900;17;16;1;21139977.9608195;111091320.900843;2459.873;GPS;25;0;380;45;5.12;0.024;2.048;3;1;49.766925023559146;268.52292665195523
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;19827579.2148317;104194637.060144;112.3682;GPS;12;0;64500;46;1.28;0.008;0.512;15;0;85.07448007242103;359.08084823435547
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;19697012.5950648;105328793.665483;2018.701;Glonass;20;9;0;32;10.24;0.06;4.096;1;0;59.890198810914065;135.32946134710164
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;22643861.244156;120831982.352224;1073.885;Glonass;2;3;0;31;10.24;0.06;4.096;1;1;18.15174300872512;337.02101275978276
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;22755324.3441911;119580036.499193;-2915.155;GPS;19;0;100;43;5.12;0.024;2.048;3;1;28.69594256044411;49.60284476171722
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;22210075.5823314;116714734.659338;495.166;GPS;32;0;0;37;20.48;0.06;8.192;1;1;35.61336422021037;288.6695481955396
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;22780914.9624547;121777066.730828;-2488.477;Glonass;1;8;0;35;20.48;0.06;8.192;1;1;17.39040945619146;280.682715464897
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;19092002.5596806;101771160.461052;-42.92529;Glonass;10;0;64500;44;0.64;0.008;0.256;15;0;76.16141210402652;58.10414261115238
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;22487046.3379066;120332769.308204;4758.691;Glonass;21;11;0;36;10.24;0.06;4.096;1;1;19.554499825951943;182.1264601763005
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;23684742.6728401;124464151.280607;4084.467;GPS;29;0;220;38;10.24;0.032;4.096;3;1;16.18939683109124;205.41219302864445
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;20885305.600403;111722349.874783;-2410.596;Glonass;19;10;0;34;20.48;0.06;8.192;1;1;39.575732311201335;41.08171122478291
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;22584428.3982545;118681965.976934;1466.652;GPS;14;0;360;31;10.24;0.032;4.096;3;1;33.16783082714847;300.9101881799179
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;20890700.0604265;111633566.489688;3330.053;Glonass;11;7;0;30;10.24;0.06;8.192;1;1;;
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;22801180.1790568;119821010.15878;947.4243;GPS;6;0;20;34;10.24;0.028;4.096;1;0;27.692797762682254;73.98375397987473
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;21766210.0639827;116066987.414799;-3004.125;Glonass;9;1;0;29;20.48;0.06;16.384;1;1;27.571031974740947;108.96088295489574
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;21360246.776294;112248853.657698;-2302.941;GPS;24;0;0;33;10.24;0.06;4.096;1;1;48.73696865086965;146.64358061155895
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;23359631.740758;122755693.170568;2782.619;GPS;2;0;0;28;20.48;0.06;8.192;1;1;23.30993715417939;121.85852274548375
1900;126862.09999996812;13.3728234388376;0.0010663904461804;52.5077664675887;0.0024247704670049;75.8715162826702;0.0007426578955065;-2.54848832049174;7.55150831762658e-07;-0.393389961853245;0.0122144724878508;4.95995743345702;0.00031915723592;0.043298320494614;1.97974518891923e-06;126862.099999968;1900;17;17;1;21139881.4305775;111090828.844875;2459.316;GPS;25;0;580;44;5.12;0.02;2.048;3;0;49.768373375433406;268.5239681368497
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;19827575.1663811;104194614.52596;112.7668;GPS;12;0;64500;48;1.28;0.008;0.512;15;0;85.07413601047475;359.09940042713293
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;19696938.1916989;105328395.736372;2027.289;Glonass;20;9;0;32;10.24;0.028;4.096;1;0;59.89174321910018;135.32693766218
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;22643823.4338967;120831780.000833;1082.125;Glonass;2;3;0;26;10.24;0.06;4.096;1;1;18.152044743673866;337.01937476608765
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;22755435.6024169;119580621.091523;-2918.864;GPS;19;0;20;44;5.12;0.024;2.048;1;0;28.69461830144964;49.60231291247635
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;22210057.0720129;116714637.268898;480.8593;GPS;32;0;0;37;20.48;0.06;8.192;1;1;35.61347353316118;288.6677400803749
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;22781006.5717353;121777556.927169;-2493.799;Glonass;1;8;0;31;20.48;0.06;8.192;1;1;17.38935496270809;280.6813196627471
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;19092004.1520129;101771169.043178;-42.63281;Glonass;10;0;64500;45;0.64;0.004;0.256;15;0;76.16077413559562;58.11181268914271
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;22486862.3471733;120331784.79715;4762.109;Glonass;21;11;0;34;10.24;0.06;4.096;1;1;19.55626407591126;182.126589419983
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;23684586.6068178;124463342.414544;4080.859;GPS;29;0;0;32;10.24;0.06;4.096;1;1;16.190872922564367;205.41248043966402
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;20885397.3580104;111722840.910563;-2419.971;Glonass;19;10;0;41;10.24;0.06;4.096;1;1;39.574336801717195;41.08039093520432
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;22584372.6099084;118681673.321408;1462.066;GPS;14;0;560;31;10.24;0.036;4.096;3;1;33.168342615490864;300.9086301644596
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;20890576.1420677;111632904.681304;3329.592;Glonass;11;7;120;30;10.24;0.028;4.096;3;1;;
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;22801143.9044167;119820819.392552;955.8997;GPS;6;0;0;35;10.24;0.06;4.096;1;1;27.693104470514672;73.98212639692537
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;21766326.1122932;116067606.284136;-3007.799;Glonass;9;1;0;29;20.48;0.06;8.192;1;1;27.569589853990056;108.96210786141216
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;21360330.5504269;112249294.220998;-2320.715;GPS;24;0;0;33;10.24;0.028;4.096;1;1;48.735378230639505;146.64393156764493
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;23359529.0942147;122755153.171568;2782.65;GPS;2;0;0;28;20.48;0.06;8.192;1;1;23.31107241542883;121.85748418257816
1900;126862.29999996812;13.37281166414;0.0010637240131672;52.5077613815004;0.0025729907249513;75.8789604110643;0.0007487643590296;-2.53488584162551;7.51895646280045e-07;-0.333617616506672;0.0122145068888298;4.88809990783921;0.0003192178096031;0.0914861282908532;1.97963532125142e-06;126862.299999968;1900;17;17;1;21139787.3390035;111090336.876921;2462.006;GPS;25;0;780;46;5.12;0.016;1.024;3;0;49.76982151274469;268.5250097067381
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;19827570.9390659;104194591.91633;112.6946;GPS;12;0;64500;48;1.28;0.008;0.512;15;0;85.07379120597095;359.1179475598791
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;19696861.9211597;105327988.262761;2033.667;Glonass;20;9;0;27;10.24;0.06;4.096;1;0;59.89328790970736;135.32441389718815
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;22643783.346384;120831566.393347;1083.244;Glonass;2;3;0;26;10.24;0.06;4.096;1;1;18.152346128893637;337.01773693629826
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;22755546.6992281;119581204.46519;-2916.555;GPS;19;0;220;43;5.12;0.02;2.048;3;0;28.693294043466942;49.601781127430684
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;22210045.057538;116714574.486117;489.2578;GPS;32;0;0;35;20.48;0.06;8.192;1;1;35.613582497545586;288.66593233489453
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;22781101.1301026;121778062.129071;-2498.194;Glonass;1;8;0;34;20.48;0.06;8.192;1;1;17.388300196076592;280.67992424472635
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;19092005.7879709;101771177.525561;-43.9226;Glonass;10;0;64500;46;1.28;0.008;0.512;15;0;76.16013603864103;58.11948091741806
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;22486679.6303059;120330807.130741;4759.375;Glonass;21;11;0;33;20.48;0.06;8.192;1;1;19.558028556896726;182.12671904142712
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;23684433.873787;124462539.772306;4077.246;GPS;29;0;0;36;20.48;0.06;8.192;1;1;16.19234913614683;205.4127682501919
1900;126862.4999999681;13.3728001947625;0.0010604538278639;52.507756090527;0.002676861152179;75.8865069625899;0.0007546935590624;-2.50791479315376;7.48320464949126e-07;-0.295775611648423;0.012213867544177;4.82538418500917;0.0003192875181176;0.165648316964507;1.97952410292155e-06;126862.499999968;1900;17;17;1;20885482.7288381;111723296.960896;-2425.769;Glonass;19;10;20;42;10.24;0.028;4.096;1;1;39.57294121547373;41.07907067282457
